[2024-05-02 08:25:43.448] [info]  [BackgroundController] Electron App Ready. Continuing Initialization...
[2024-05-02 08:25:44.057] [info]  [SessionStartedEventHandler] App session started
[2024-05-02 08:25:44.060] [info]  [AutoUpdaterServiceImpl] Starting Auto Updater Service
[2024-05-02 08:25:44.061] [info]  [ClientOverridesImpl] Fetching https://curseforge.overwolf.com/downloads/client-overrides-v2.json ...
[2024-05-02 08:25:44.081] [info]  [ClientOverridesImpl] Fetching https://curseforge.overwolf.com/downloads/client-overrides-v2.json ...
[2024-05-02 08:25:44.129] [info]  [ClientOverridesImpl] Fetching https://curseforge.overwolf.com/downloads/client-overrides-v2.json ...
[2024-05-02 08:25:44.276] [info]  [AutoUpdaterServiceImpl] Auto updater is disabled by configuration
[2024-05-02 08:25:44.276] [error] [LoginService] Failed to refresh tokens. Error: Missing refresh token!
[2024-05-02 08:25:44.277] [error] [LoginService] Checking login status failed. User info is unavailable.
[2024-05-02 08:25:44.277] [info]  [MarketingVideosServiceImpl] Fetching https://mrkt.forgecdn.net/app-vids/marketing_videos.json ...
[2024-05-02 08:25:44.279] [info]  [AppUpdatePeriodicChecker] Running periodic app update check
[2024-05-02 08:25:44.279] [info]  [AppUpdateServiceImpl] Checking for available application updates. Current app version is 1.250.2-17763
[2024-05-02 08:25:44.279] [info]  Checking for update
[2024-05-02 08:25:44.279] [info]  Electron Updater - Checking for application update
[2024-05-02 08:25:44.452] [info]  [MarketingVideosServiceImpl] Fetching https://mrkt.forgecdn.net/app-vids/onboarding_videos.json ...
[2024-05-02 08:25:44.473] [info]  Update for version 1.250.2-17763 is not available (latest version: 1.250.2-17763, downgrade is disallowed).
[2024-05-02 08:25:44.474] [info]  Electron Updater - App update is not available. Latest Version: 1.250.2-17763. Release Date: 2024-04-20T18:21:08.355Z
[2024-05-02 08:25:44.475] [info]  [AppUpdateServiceImpl] No updates are available for the app.
[2024-05-02 08:25:44.475] [info]  [AppUpdatePeriodicChecker] No app update. Scheduling the next update check in 900000 milliseconds
[2024-05-02 08:25:44.497] [info]  [ClientOverridesImpl] Fetching https://curseforge.overwolf.com/downloads/client-overrides-v2.json ...
[2024-05-02 08:25:44.543] [info]  [BannerConfigApi] Fetching https://content.overwolf.com/curseforge/app/config/banner-config-v1.json ...
[2024-05-02 08:25:44.757] [info]  [PluginProcessHost] Starting Mods Agent with ports range 64207-64227
[2024-05-02 08:25:44.758] [info]  [PluginProcessHost] Launching Mods Agent process /tmp/.mount_CurseF7Hg0gV/resources/app.asar.unpacked/plugins/curse/linux/Curse.Agent.Host with args: --port=64207,--to-port=64227,--pid=3095,--appDataPath=/home/pascal/.config/CurseForge,--clientId=Overwolf
[2024-05-02 08:25:44.772] [info]  [PluginProcessHost] Mods Agent started. pid: 3240
[2024-05-02 08:25:45.273] [info]  [PluginProcessHost] Mods Agent process started
[2024-05-02 08:25:45.273] [info]  [PluginWebSocket] Connecting to Mods Agent CurseForge on ports range 64207-64227
[2024-05-02 08:25:45.276] [error] [PluginWebSocket] Websocket connection error: Error: connect ECONNREFUSED 127.0.0.1:64207
[2024-05-02 08:25:45.287] [error] [PluginWebSocket] An error occurred while connecting to the agent plugin.
[2024-05-02 08:25:46.379] [info]  [PluginWebSocket] Connected to mods agent
[2024-05-02 08:25:46.380] [info]  [PluginWebSocket] Connected to Mods Agent on port 64207
[2024-05-02 08:25:47.162] [info]  [GamesScanStartedEventHandler] Games scan started. Comprehensive: false
[2024-05-02 08:25:47.206] [info]  [GamesScanCompletedEventHandler] Games scan completed. Comprehensive: false. Canceled: false
[2024-05-02 08:25:47.206] [info]  [CoreServiceImpl] Mods agent was initialized successfully
[2024-05-02 08:25:47.255] [info]  [MinecraftInstallationServiceImpl] Minecraft install state: false
[2024-05-02 08:25:47.709] [info]  [MinecraftInstallationServiceImpl] Minecraft install state: false
[2024-05-02 08:25:47.747] [info]  [ReleaseNotesApiImpl] Fetching /1.250.2.17763/release-notes/1 ...
[2024-05-02 08:25:58.378] [info]  [ModpacksAppServiceImpl] Getting game 432 installed modpacks
